4.198134175862732603e-02,4.115955480166666458e-02,3.873259509140906942e-02,4.642126505908117373e-02,4.201336917369866836e-02,4.672195337630269396e-02,4.443599264210635474e-02,4.242965476816096954e-02,3.949730384392334537e-02,4.165858684650680654e-02,4.273964565619058770e-02,4.271204110627663253e-02,4.082702297909147904e-02,4.014974953782241701e-02,4.404289467544032777e-02,4.415210018603542980e-02,4.179569392245460757e-02,4.397991586654967366e-02,4.571372734359195611e-02,4.001569399523725867e-02,4.320071002021729639e-02,4.850411650188173052e-02,4.225269857933006828e-02,4.393890726944969100e-02,4.198421187164331353e-02,4.621459687824724938e-02,4.013920154204420054e-02,4.158780795424585341e-02,4.547857774508486800e-02,4.164010291793764085e-02,4.252917004122527128e-02,4.327558324529373612e-02,4.130157861175244582e-02,4.473382962530858542e-02,3.837894090526144941e-02,4.425193914953414603e-02,4.045045980242932548e-02,4.124772987209036207e-02,3.959259649969600753e-02,3.982190604384388405e-02,4.726750510104305719e-02,3.935652963116989533e-02,4.177030460291884795e-02,4.155766037344753999e-02,4.730139895139860023e-02,4.493791150559536124e-02,4.116185786996055807e-02,4.239997509018447047e-02,4.365466543076240019e-02,4.564769905009055662e-02
4.970685562180967437e-02,3.735718282619274883e-02,3.988115795140149966e-02,4.699187984511658117e-02,4.369620116126032849e-02,4.098654320859566186e-02,5.132603525966664137e-02,4.393053689813650187e-02,4.242596190582741122e-02,3.451868860993066029e-02,4.715392024780788033e-02,3.500988819384033557e-02,4.046233373581201165e-02,3.674724732845500302e-02,4.908581675997778643e-02,4.336568287804268285e-02,3.983408778917225945e-02,4.060720673679300147e-02,4.075550632179288091e-02,3.367256459254366896e-02,4.085321980855096541e-02,3.309522349602828789e-02,3.549399451149296697e-02,3.835128856996939534e-02,4.105120994863992873e-02,3.833869468134463998e-02,3.882701954805561906e-02,4.603420141100684343e-02,5.226018332959827400e-02,3.814743259629597288e-02,3.928540609484833940e-02,4.084269032169959845e-02,5.037256419623114406e-02,4.483202132462581896e-02,4.177038676873285478e-02,4.719774266085204756e-02,4.335198020765269195e-02,3.824280782758469888e-02,3.610774867231297119e-02,3.870140663170937995e-02,4.564768211511077006e-02,4.142214468115217041e-02,4.203881289660485465e-02,3.441138142064632810e-02,4.523321777760527795e-02,4.321908042817050599e-02,3.801384035692074309e-02,4.600994479355786232e-02,6.825135383835814751e-02,3.972767017007069329e-02
4.052165745825857257e-02,3.357710389986984928e-02,3.959809718223499669e-02,3.406421967981859700e-02,4.090083333804395843e-02,3.709223510970863225e-02,3.765360032204236734e-02,4.373930039263678599e-02,3.599845433244218407e-02,3.511752790829283932e-02,3.238970705975756370e-02,4.402233198627457378e-02,4.072294641514854346e-02,6.607571802659593929e-02,4.814037080996162732e-02,3.325218136265798569e-02,3.307240998053095904e-02,3.571768235928442226e-02,5.276764670662238699e-02,3.664713184424459036e-02,2.810045107403263964e-02,2.869724910336059892e-02,5.048009838759884987e-02,3.980145763872245529e-02,6.675485457205949935e-02,3.385744061622454615e-02,3.606027587235680065e-02,4.036246291115901108e-02,3.512371027478590479e-02,4.851200865463275308e-02,3.439168223426605775e-02,3.983659900145595373e-02,7.983165040930083334e-02,3.766761056842134192e-02,5.813762427980571218e-02,3.924680915216830629e-02,3.674413205707690450e-02,4.005052194740560401e-02,3.963521228325556089e-02,5.314633108226957808e-02,3.311559370770351951e-02,4.224112232294834762e-02,3.400611642367828286e-02,4.152815454892885144e-02,3.549182118922837581e-02,4.344078855432867425e-02,4.877105831131927499e-02,3.476566950540986578e-02,3.245784479733860445e-02,4.958363576775354220e-02
3.370690233247291417e-02,3.435837633503467659e-02,4.057544737987962835e-02,3.818252216070181643e-02,3.741120986043132424e-02,2.667988482111369880e-02,4.127947489679584941e-02,4.856851065782172988e-02,3.141147385933401592e-02,3.693717730239064884e-02,3.231909305171155877e-02,2.941769480209404514e-02,4.308390998702793517e-02,4.234593926122834362e-02,4.618386441080642862e-02,4.696604507618133695e-02,4.156182534323691474e-02,3.970976388974948451e-02,6.018237135183653747e-02,3.245352538099804951e-02,2.862310136686284714e-02,3.949702080609820282e-02,3.595115113452572453e-02,3.337256482889978254e-02,3.250165518863018521e-02,4.088753032610948496e-02,4.453660610305269774e-02,4.112545019539910751e-02,5.313453227599282402e-02,5.254401073875970135e-02,4.982936235793190838e-02,3.632728958796040825e-02,3.825675061691889006e-02,4.918393562735829533e-02,3.612973621466145785e-02,3.896502908159529821e-02,6.676940720227136916e-02,4.670614523727550232e-02,3.540659773744264660e-02,3.256061160968284213e-02,5.741055606012213791e-02,3.188420247508971100e-02,2.383340716103753837e-02,4.796166598121658770e-02,3.845934436092941777e-02,3.215493943366273810e-02,2.875049888360632633e-02,2.754145172866184765e-02,3.700453404759728587e-02,4.286111201247867764e-02
2.893968720492042998e-02,3.762546793256871941e-02,3.396746822443710845e-02,4.340178747175798407e-02,4.325720390034321766e-02,3.666595358851879038e-02,3.861838217445139054e-02,4.654016551170331306e-02,3.525501583403799211e-02,4.396907585141261038e-02,4.215341312898766846e-02,3.148254912754933771e-02,4.299220643662272912e-02,3.072389545330000624e-02,3.410402277400897270e-02,2.556554127947571059e-02,3.660573307195314624e-02,3.232973447285341501e-02,2.812497211896393054e-02,5.188442008900042562e-02,5.610953966171378093e-02,3.770028857611280176e-02,4.130885553075373806e-02,4.762557557713461426e-02,3.386460361825419096e-02,3.469746172870495637e-02,4.189051661119634618e-02,2.972930717861955313e-02,3.208643806299418116e-02,4.675626533037466337e-02,3.309930187681477814e-02,4.210093282321770991e-02,3.758002635066105823e-02,3.138825082970996688e-02,3.700007437297098134e-02,4.034154376092783517e-02,4.705831065777212052e-02,4.216605012391760887e-02,3.078137714515130283e-02,4.194017862394159440e-02,5.676613109268265761e-02,3.326181829965421666e-02,4.149789708741166011e-02,3.252613360072652282e-02,3.801536940653910818e-02,2.948811799319238716e-02,3.834501962148745974e-02,3.175788792004027167e-02,5.826917257115609566e-02,3.300181022025254485e-02
2.930587254251228180e-02,4.378549252470578801e-02,3.092627018051176402e-02,2.779835158232407677e-02,3.734626025371200891e-02,3.011096589187331127e-02,3.532318705548311011e-02,3.583170082939229201e-02,3.338380971888091353e-02,4.396585044553347199e-02,4.283479859230016756e-02,2.871334784971085394e-02,5.374434773223088491e-02,3.430223572280590577e-02,4.414813969312055691e-02,3.197073890045894207e-02,3.011624425257420842e-02,3.809632765097326068e-02,7.109883980100355216e-02,3.287046228607739401e-02,5.290203412213662776e-02,3.137903619983787445e-02,3.082409175378925115e-02,4.186124250734071101e-02,3.877102481970746278e-02,5.891508470962836946e-02,4.987857327673441560e-02,4.610772058120178596e-02,3.943551701968465301e-02,3.411349261514117631e-02,4.125722497788045229e-02,3.333464661652392469e-02,3.079442853465357705e-02,2.968654205556662401e-02,5.460165173643193731e-02,2.687306389742746479e-02,3.620535245256233797e-02,4.027623412954969839e-02,3.744129911033482888e-02,3.432925709298949302e-02,3.874681323237444408e-02,5.470257406080634294e-02,2.702921006695347544e-02,2.900054995585514897e-02,3.648995227920261153e-02,3.548952320197226729e-02,3.619896115861358926e-02,5.035847184474136901e-02,4.625921243152349149e-02,2.826351251675719364e-02
4.263925432159661882e-02,2.866270411673050439e-02,3.186485988721052265e-02,3.765105976159457274e-02,5.629474544463197727e-02,4.278414306872695833e-02,5.294776591984197422e-02,2.919064574916604288e-02,3.974401608288916088e-02,3.315874270310122801e-02,3.082176795015395196e-02,4.330544879808478909e-02,4.227546244350467025e-02,3.301681933743032260e-02,4.090148613682718925e-02,4.906201692838997597e-02,3.902535517236228185e-02,3.039943806755016770e-02,2.992436502489160058e-02,3.470288830642853650e-02,6.163320762842144224e-02,3.223720214848972698e-02,4.335657025019240551e-02,5.443219704965669703e-02,3.064474191746093673e-02,3.260301889327012898e-02,2.792271688370033186e-02,2.973248517109448527e-02,3.424379851022330001e-02,3.377147354984542937e-02,4.795636806395612434e-02,2.007463151615298744e-02,4.061749575951416336e-02,3.024065222428114208e-02,5.723546903232205191e-02,3.776160120299651424e-02,2.531643599601938327e-02,3.748225828758804112e-02,3.196374863850531128e-02,2.222731102861845789e-02,3.318382240625288720e-02,4.265180210868266264e-02,4.624585367967240512e-02,3.112406893256498830e-02,5.152905487882307456e-02,4.217119473715503358e-02,2.794551417216133843e-02,5.455837420894610323e-02,4.571014027429485399e-02,2.425286479945156295e-02
6.056881280802263456e-02,2.864811785155009158e-02,4.367973524464901364e-02,3.733740909672886993e-02,2.511831006662899532e-02,5.567664039339371290e-02,3.618086681072362615e-02,3.548493660272682843e-02,4.121404549953723573e-02,4.182684999950494337e-02,2.518744418645710650e-02,3.129163594343570970e-02,3.344869102684504963e-02,2.705831913931941099e-02,3.336788664875903199e-02,2.884643235390587854e-02,2.714451212259106488e-02,4.994306806334664062e-02,2.737628842342964067e-02,3.783378861849735070e-02,4.197967131313701944e-02,3.725673846443167125e-02,3.598090144847163052e-02,3.740812524393965360e-02,5.194934074156817849e-02,5.400981639295729386e-02,3.235510710290127878e-02,3.737533007666277163e-02,3.495643996712408108e-02,1.498748359673842401e-01,4.047496238684486491e-02,2.498728514074146853e-02,4.371628150946330060e-02,2.384877057405868778e-02,4.635907660335053526e-02,3.891934236196122748e-02,3.992475708353923625e-02,4.668173025498742468e-02,3.699784868398401511e-02,3.442990625620129946e-02,4.146012752884795788e-02,2.204732953746521215e-02,3.248557145158013915e-02,3.627924756833359604e-02,3.006617151399827020e-02,3.001768139901770174e-02,3.283165572671568194e-02,4.207435061734864784e-02,2.867825264620342540e-02,3.942529747883222885e-02
2.842148871301783744e-02,2.910722689181520495e-02,3.476902047025357684e-02,3.550153180328360913e-02,3.040254747941973160e-02,3.098660145950572070e-02,2.670032954100181113e-02,2.495970566625802314e-02,3.304544165919032217e-02,3.097266568977528889e-02,3.601895982508872274e-02,4.060701030428084252e-02,3.160008467711128421e-02,6.308871272189342516e-02,3.384379952353219756e-02,4.076302303961309992e-02,4.231936191019664006e-02,3.678465188566269750e-02,2.795051824920018191e-02,4.419066454232364882e-02,4.930236686595036721e-02,3.168700508143263567e-02,2.935509107013286462e-02,3.945552712527202605e-02,2.955758428167220425e-02,4.044858253204124815e-02,3.054962723032296490e-02,3.311506654751709966e-02,3.764226179514863768e-02,3.803065932188729598e-02,4.857975682299478515e-02,4.628754780917451739e-02,4.649185246708338604e-02,3.061421536147654332e-02,3.095891671530994274e-02,3.661749949762256595e-02,3.006552074502098076e-02,3.055257253803502979e-02,3.810458380199649442e-02,3.374379093196694379e-02,4.766913337179998905e-02,2.552976032588278460e-02,4.048980705107908806e-02,3.294803845589601432e-02,3.386762987563909921e-02,4.455116673054997783e-02,4.417548335616149069e-02,4.754423556614255364e-02,1.972259762835226402e-02,4.548316350462943553e-02
4.111357043125894728e-02,5.686143160543156994e-02,2.879274111524196891e-02,2.628283390733548650e-02,3.016633270819958634e-02,2.968791632924992416e-02,6.460614145043530598e-02,3.307906658012279427e-02,4.056278823575347470e-02,4.042730631884326048e-02,3.600945133211243265e-02,1.939189333832920178e-02,4.476932349909340525e-02,3.724389131294177785e-02,3.945514215897905075e-02,2.894047529877757582e-02,2.923349288121439293e-02,3.449366821338800682e-02,3.222727833738079500e-02,3.682903464095554913e-02,5.772322772467125551e-02,3.456250695466189099e-02,3.550399325753920976e-02,3.096056117220331860e-02,2.524421505049549708e-02,2.838742233314956245e-02,4.257278214888630952e-02,5.511030191329438499e-02,3.867720413020611647e-02,3.015243450493695562e-02,2.264186866055881153e-02,3.175524925243547458e-02,3.801246634776102307e-02,3.934774899227308498e-02,4.083215912713752949e-02,4.350420981116514402e-02,3.880196871887064275e-02,2.989391672848957029e-02,2.155017859104321407e-02,3.295806758495722910e-02,3.514619093757632290e-02,2.269354099674585762e-02,3.947280170450973708e-02,4.539405798038446960e-02,3.725983356830969706e-02,4.183806142147716151e-02,3.839647922790284662e-02,3.973070478347390938e-02,3.485572340349436110e-02,3.926682744167413891e-02
