6.439805079744035377e-01
5.393635899106583587e-01
4.918147928469964736e-01
4.711638424649952084e-01
4.617846252365914173e-01
4.583122758688169540e-01
4.588270272996604060e-01
4.599719893664537818e-01
4.618781831880306443e-01
4.660463644316741316e-01
4.715769716484691232e-01
4.761959965060975630e-01
4.812602539898477305e-01
4.846394347692937754e-01
4.945015555710741695e-01
