1.310867572676693094e+01
1.185506308034690726e+01
1.140018280644034121e+01
1.122407450995513933e+01
1.114788836685063167e+01
1.111938112594996930e+01
1.111307796511312773e+01
1.111115992618458037e+01
1.110923690831010191e+01
1.111494175508608073e+01
1.114787818609771897e+01
1.117102257453274738e+01
1.117710716335903598e+01
1.119115425964951704e+01
1.126863708459493729e+01
