6.804299471266683774e-01
6.180114197348833827e-01
5.934050361194979084e-01
5.828576853402303026e-01
5.780968518350868557e-01
5.766548036834034940e-01
5.765770668681520217e-01
5.772339364266618755e-01
5.781430199386659030e-01
5.794893133727585521e-01
5.828010474795043416e-01
5.855072294727452498e-01
5.875882816771087480e-01
5.895989467684678020e-01
5.960589010868867499e-01
