3.785036293568491000e-02 3.838007795551510309e-02 4.681612367289300636e-02 6.273990102293655613e-02 4.265529263812009586e-02 4.639228151864291383e-02 5.835365675156276716e-02 3.719424981659387452e-02 3.896063378636439173e-02 3.720714191050393527e-02
3.532154933844753458e-02 2.877555932640521799e-02 3.696616574566247149e-02 5.653135206385539319e-02 3.910816559154250277e-02 4.334493297515899096e-02 5.464927477103440762e-02 2.830576124039410266e-02 3.773956026925841950e-02 3.568958616821143320e-02
3.500836260526878768e-02 2.586443736086952230e-02 3.088966058095512709e-02 5.381168726508036432e-02 3.974596480991136188e-02 4.088673422455208623e-02 5.112684428832643679e-02 2.531653111082577540e-02 3.756081298211457614e-02 3.559047806860301394e-02
3.567034176363744619e-02 2.515679820203033448e-02 2.787385740333957890e-02 5.283269845399712200e-02 4.028499957007791732e-02 3.903097337313596316e-02 4.827602700033330890e-02 2.415952572637064186e-02 3.752995746483343137e-02 3.519751882455288139e-02
3.643256806559674182e-02 2.500297334541301195e-02 2.585187156985675055e-02 5.205271244566778144e-02 4.154890357416281266e-02 3.810693512887739637e-02 4.651560340255685155e-02 2.403440938142591826e-02 3.743351945276392895e-02 3.513688919155494306e-02
3.766833496470123333e-02 2.514145594107001017e-02 2.486347797736781703e-02 5.113944584106223934e-02 4.231446268999002752e-02 3.681951845777730464e-02 4.600571043126821386e-02 2.403836637966832654e-02 3.823247540536922617e-02 3.491764370211623836e-02
3.845040840021113349e-02 2.523531111911444386e-02 2.413419594140080518e-02 5.059432443389032252e-02 4.335390002355579003e-02 3.626115036487707194e-02 4.530473068327890707e-02 2.411047243415561508e-02 3.849394255746976107e-02 3.471383113148095861e-02
3.971934258758052366e-02 2.564394400119406406e-02 2.401348414526328218e-02 4.934309252447409422e-02 4.462292954852195570e-02 3.553158953137450921e-02 4.535100414296128896e-02 2.432460772611216501e-02 3.910436287560832558e-02 3.421868277762495081e-02
4.008751285961651561e-02 2.571539827187684438e-02 2.403448116535979520e-02 4.853942939699085191e-02 4.400354041588577098e-02 3.540230935777018140e-02 4.521919392501225210e-02 2.436420237887159182e-02 3.891280256137420041e-02 3.426175581266732717e-02
4.112275039449445752e-02 2.597095657388113002e-02 2.390156395933014377e-02 4.826541659145505703e-02 4.327836082416149782e-02 3.463677317913484155e-02 4.487420458730828621e-02 2.445048607013567549e-02 3.955612159889743823e-02 3.424463457266572336e-02
4.169980798468231331e-02 2.632629546670699205e-02 2.432500477438352682e-02 4.702652051246819509e-02 4.498151493727270411e-02 3.461765105661685632e-02 4.565605906902700517e-02 2.489685823853469288e-02 4.023376887605388530e-02 3.392642091018548828e-02
4.250269374203786282e-02 2.660558614704680580e-02 2.428898026242502090e-02 4.627749238970316203e-02 4.449834488101991892e-02 3.440936410510059273e-02 4.580967248725559965e-02 2.492691088090753446e-02 4.089954188125868167e-02 3.367787467929978656e-02
4.266480051248495303e-02 2.715321361285429405e-02 2.467841878086974097e-02 4.675705090709055683e-02 4.787835481069287885e-02 3.463365247843949724e-02 4.650900778871169816e-02 2.509122831780608714e-02 4.223867391638300162e-02 3.331072823285005646e-02
4.368156790370013309e-02 2.729134621890256379e-02 2.460121664058381730e-02 4.526913126536386694e-02 4.957624428347828099e-02 3.399496902581253949e-02 4.601101674085418536e-02 2.516853453518723763e-02 4.213342098105469363e-02 3.332126748097762742e-02
4.376110446648839164e-02 2.758366876023208777e-02 2.498579082717344510e-02 4.484637138172085230e-02 4.866928789032487490e-02 3.376488446434647295e-02 4.661717383442307017e-02 2.547227257907753312e-02 4.222352781037267550e-02 3.353320004002006971e-02
