1.238090645189032735e+01
1.034634942528975898e+01
9.516226948521030238e+00
9.179485521332388487e+00
9.029103820867963037e+00
8.971899559150052994e+00
8.982127175278064257e+00
8.993025118910383142e+00
9.009011289101994890e+00
9.070278808451924135e+00
9.135301396478261893e+00
9.190880397829024773e+00
9.247481821460068474e+00
9.277951849721958411e+00
9.404862502082007580e+00
